author,comment,likes,published_at
@MilaKamila1233,"Riza Alit, bukansemaorang, orang  iya tak asing krup, berjamahah, di pertamina,",0,2025-09-06T14:29:47Z
@dwiisnugroho6437,Tu mukanya resakalit kasih tanda mukanya dah kayak muka garong,0,2025-09-06T14:27:39Z
@GondoSierad,Manusia bersekutu dg iblis,0,2025-09-06T14:13:56Z
@ratnasaridwiyanthi7369,"Tangkap aja secepatnya nya tidak ada yg kebal hukum,Penjarakan Pak klo terbukti ,RI ada PRESIDEN yg berkuasa seperti RAJA Bpk PRABOWO",0,2025-09-06T14:09:50Z
@YatmiBaelah16,Undang2 perampasan aset sahkan pak.biar orang yg mo koropsi mikir2,0,2025-09-06T14:08:16Z
@meysianum,Mana yg tak baik Hajarrr pak Prabowo raKyat  bersama bapak💯 halall,0,2025-09-06T14:05:57Z
@palasararatu2653,"Sah kan dulu RUU perampasan aset ,jadi aset bisa di sita negara dan gak kemana mana harta nya",0,2025-09-06T14:03:27Z
@ajoasiman5562,"BUKTIKAN PAK PRESIDEN PRABOWO,
RAKYAT MENDOAKAN BAPAK?
HENDROPIYONO WAKTU JAMAN SUHARTO DURI DALAM DAGING?",0,2025-09-06T13:47:01Z
@lakoniyasin5009,Napa dak sikat saja kelpok yaman,0,2025-09-06T13:44:51Z
@slametharyadi3300,Sikat aja pak masyarakat mendukung pak prabowo maju  .president seumur hidup,1,2025-09-06T13:39:57Z
@SalimTalingkup,Mantap,0,2025-09-06T13:39:50Z
@ryanrakenssu,"Yang kerja TIM SR kenapa Prabowo Subianto yang seenak dengkul asal pidato gak isi sok dia yang bergerak😂
Kita ambil contoh nya saja "" penjilat handal ya di OMON OMON""",0,2025-09-06T13:32:48Z
@Parel123-yn8wv,Riza colid itu hanya orang atau ciptaan tuhan bukan tuhan,0,2025-09-06T13:26:39Z
@santrisatoemenit9524,"kawan kawan beliau adalah TNI beliau pernah komandan KOPASUS beliau ahli membaca beliau ahli strategi, lihat dalam masa kepemimpinannya sudah berapa koruptor yang mulai dibredel, dari yang ratusan juga sampai yang ratusan triliun, bersabarlah, ""ORANG YANG PALING TULUS UNTUK RAKYAT INDONESAI ADALAH PRABOWO"", Kata GUD DUR, GBU Pak PResiden",0,2025-09-06T13:25:14Z
@masfufahmaulana3872,Bohong doang Prabowo..cuma omon2 doang ...banci,0,2025-09-06T13:24:03Z
@Nammink,"Lanjutkan pak Prabowo 
Demi rakyat Indonesia",0,2025-09-06T13:18:01Z
@iim8340,"ASTAGFIRULLOH, KORUPTOR HARUS  MISKINKAN , RAKYAT SEMAKIN MISKIN,KORUPTOR BIADAB NGISAP DARAH RAKYAT.",0,2025-09-06T13:16:30Z
@oneleesonk058,Pendapatan nya16 milyar/hari jadi harus di hukum mati,0,2025-09-06T13:16:16Z
@NurRohmawati-pb7ft,"Gimana mau nangkap mafia, nangkep silvester saja ngga bisa....",0,2025-09-06T13:15:24Z
@habibid9826,Karena tdk ada niat untuk menangkap karna tdk yakin bisa .sdg koruptor dpt abolisi amnesti,0,2025-09-06T13:07:22Z
@NiniWn-i5q,Riza Chalid manusia kesayangan Jokowi waktu manten Gibran datang naik jet pribadi,0,2025-09-06T13:00:35Z
@zakimirza-u1l,negara ini kalau nggk da koropsi kaya nya indah,0,2025-09-06T12:55:09Z
@sarifuddinsaid2792,Para koruptor miskin kan dan buat byar utang negara,0,2025-09-06T12:47:55Z
@tholhahtoha616,"Sejak dilantik pak PRABOWO sudah berteriak, tapi gak ada bukti. Dah waktunya bertindak pak Prabowo jangan hanya teriak aja, BISEN KALE.",0,2025-09-06T12:45:39Z
@KaryonoSri,Percuma diadili bila tidak dirampas hartanya dan hukum mati,0,2025-09-06T12:34:37Z
@Robet-i9z,"RIZA CHALID MAFIA MIGAS ITU BENAR....!!!!
TAPI KALAU DI KAITKAN DENGAN DALANG KERUSUHAN ITU NGAK NYAMBUNG ...!!!! KARENA RIZA CHALID TIDAK PUNYA KEPENTINGAN POLITIK DI REPUBLIK INI YG PUNYA KEPENTINGAN POLITIK ITU MULYONO ITU PASTI....APA UNTUNGNYA BAGI RIZA CHALID KALAU REPUBLIK INI KACAU JUSTRU AKAN MERUGIKAN DIA SENDIRI",0,2025-09-06T12:34:16Z
@Soekardi-gb7zu,"Polisi katanya punya interpol,masak gak bisa tangkat riza khalid. Kalau orang kecil gercep. Dan yg dekat dgn jokowi pasti aman. Silfester lolos ada apa indonesia",0,2025-09-06T12:26:57Z
@KiwMoiyana,Ada dalang  nya  itu,0,2025-09-06T12:26:50Z
@SutarnoTarno-yt8ew,Lanjutkan  pak prabowo jangan takut kita bersatu dengan rakyat untuk membrantas  mafia,0,2025-09-06T12:18:25Z
@muhamadradenalibasyar7962,😂 alaaaaah pak rakyat kere jelata aja tau masak seorang yg sakti tongkat musa ada ditangan polici baru akan dicariii😂😂😂 hadeeeh dimana rasa malunya ketutup saweran apa ya😂😂,1,2025-09-06T12:16:30Z
@SentotBangun,Dari jaman SBY aman x semua,0,2025-09-06T12:14:43Z
@ahmadmuflih4477,"Awasi imigran yaman tangkap yg makar, korupsi dan yg suka provokasi rakyat",0,2025-09-06T12:14:09Z
@user-zz4dw8eb2s,mantap pak prabowo.... negara tdk boleh kalah dg mafia dan antek anteknya baik mafia minyak mau pun mafia politik,0,2025-09-06T12:11:33Z
@EdiWalnot,semua sdh kebagian jatah,0,2025-09-06T12:10:44Z
@muhamadradenalibasyar7962,Setoran kuat hukum KO 😂😂,1,2025-09-06T12:10:13Z
@DadangKurnia-k8q,"KALO PENEGAK HUKUMNYA DIBENAHI, INSYAA ALLAH SEMUA KORUPTOR BISA DIBABAT HABIS",0,2025-09-06T12:04:32Z
@Sanan123-n8l,"Bro.... Klo seseorang membiayai demo. Pasti ada tujuannya.  Saya punya pertanyaan, untk apa demo dibuat....??  Sehingga seseorang mau mengeluarkan biaya besar..?  Bukan mustahil demo itu pesanan. dengan  seseorang sbgai sponsornya, yg dimana sang sponsorpun dpt keuntungan dari demo yg di danainya itu .",0,2025-09-06T12:01:55Z
@nurjena6800,Benar  amarah rakyat asli,0,2025-09-06T11:59:17Z
@PepenSupendi-qf5fy,Smngat PK Prabowo hati2 dibelakang BPk,0,2025-09-06T11:55:52Z
@endangriwayati.1968,Makanya singapura ikut menikmati hasil tambang...tiap bulan 2 kali memberi bantuan kepeda rakyat nya...kaya meskin juga dapet bantuan....ini bukan kata orang karena aq bekerja udah 23 thn....,0,2025-09-06T11:51:26Z
@TriAndayani-j6c,Ariza  chalid serem  mukanya,0,2025-09-06T11:49:37Z
@SuryaRais-un2jk,Dalang nya pak tangkap percuma tangkap keroco2,0,2025-09-06T11:46:25Z
@PamanBibi-g2i,"Biarpun sekuat apapun Riza halid  KLO memang Prabowo serius, presiden / negara Jan punya TNI,",0,2025-09-06T11:44:57Z
@EndjangHeriwijaya,"Kekusaan tdk mungkin kalah sama siapapun, apalagi melawan koruptor, karungin aja lansung",0,2025-09-06T11:44:56Z
@Alamdesaku_real,"Percuma berantas koruptor,karena pada kenyataannya keadaannya seperti ini"" juga negeri kita.
Contoh riza khalid yg tertangkap tidak berpengaruh apapun dengan keadaan minyak kita 👌👌👌👌",0,2025-09-06T11:44:25Z
@RivandiA-zk3zg,"Menga emerinta tida metuskan permintaan domo tentang rampasan aset bagi yg Kosi dan keadilan tunjagan dan tunjagan ruma ,tungu apalagi",0,2025-09-06T11:41:24Z
@Hellocuks,Hati hati dengan orang keturunan Yaman ini.,0,2025-09-06T11:36:40Z
@wijiraharjo5857,Riza Chalid target utama pemerintah...  Wujud dari pembasmian koruptor.,0,2025-09-06T11:34:45Z
@dedejunaedi6735,Sedikit2 dalang ..anjayy ah,0,2025-09-06T11:32:36Z
@mamatslamet5497,"Nunggu bukti,jgn omon omon ya pak",0,2025-09-06T11:31:53Z
@gatotkaca4141,Indonesia...negara yang selalu dikibulin KORUPTOR😂😂😂,0,2025-09-06T11:30:01Z
@elisabethsupriyati8891,"Lindungilah yaTuhan kepada yg mencari kebenaran
Untuk bangsa dan neg ini
Segala kuasa ada ditangan MU
AMIN ❤",0,2025-09-06T11:21:17Z
@HeryBkn,Jgn kalah sama hama negara !!💪💪💪,1,2025-09-06T11:20:33Z
@lukitol9727,"Tangkap Paa, mosok Negara kalaaah????",0,2025-09-06T11:18:59Z
@TitinAgustina-g7n,𝘒𝘪𝘵𝘢 𝘫𝘢𝘨𝘢 𝘥𝘢𝘯 𝘥𝘶𝘬𝘶𝘯𝘨 𝘱𝘳𝘢𝘣𝘰𝘸𝘰 𝘫𝘪𝘬𝘢 𝘥𝘪 𝘭𝘦𝘯𝘨𝘴𝘦𝘳𝘬𝘢𝘯 𝘬𝘪𝘵𝘢 𝘬𝘢𝘯 𝘣𝘦𝘳𝘫𝘶𝘢𝘯𝘨 𝘬𝘦𝘮𝘣𝘢𝘭𝘪 𝘣𝘪𝘭𝘢 𝘱𝘦𝘳𝘭𝘶 𝘴𝘢𝘮𝘢𝘱𝘢𝘪 𝘢𝘩𝘪𝘳 𝘩𝘢𝘺𝘢𝘵 𝘬𝘪𝘵𝘢. 𝘒𝘪𝘵𝘢 𝘮𝘦𝘳𝘥𝘦𝘬𝘢 𝘬𝘦𝘥𝘶𝘢 𝘬𝘢𝘭𝘪𝘯𝘺𝘢,0,2025-09-06T11:18:25Z
@anasrul0404,"Kami menunggu pernyataan Bapak presiden,semoga jangan hanya Omon-omooooonn",0,2025-09-06T11:13:22Z
@pakdhesigit5682,Bukan sual RC kuat atau tidak tapi bnyk pejabat yg ikut menikmati hasil kejahatannya,0,2025-09-06T11:10:58Z
@aburahman9744,Riza chalid cucu alwi,0,2025-09-06T11:10:21Z
@DahlanLan-r4h,Berguru dulu pak Prabowo sama presiden Korea Utara.,0,2025-09-06T11:05:24Z
@syafullahsyafullah6639,"Tangkap dan hukum orang dari Yaman itu, di indonisia baxak kroni2 xa di indonisia",0,2025-09-06T10:59:14Z
@ilungarka87,Q tidak percaya omongannya Listyo...di kasih uang juga kasus juga tutup perkasa..😅,0,2025-09-06T10:52:05Z
@salamunsalamun8140,Yang benar aja koripsi di tangkap,0,2025-09-06T10:42:15Z
@IriAnto-z9v,"Riza Halid klan Baalawi mmg biang kekacauan di Indonesia,ayo kita usut pengacau2 ini",0,2025-09-06T10:39:14Z
@yadijayadi2503,❤you pk presiden,0,2025-09-06T10:38:04Z
@IriAnto-z9v,"ayo buktikan tangkap Riza Halid,,Pak presiden kami masyarakat indo.memdukung mu",0,2025-09-06T10:37:45Z
@wt5267,Kereeenn,0,2025-09-06T10:36:58Z
@wt5267,Gilaaa keren  bangettt,1,2025-09-06T10:36:36Z
@slametksatrian5422,"Negara ini di kendalikan ketum PARPOL
tahun depan semua parpol di lebur 
jadi dua saja partai NKRI dan partai OPOSISI 
Biar tdk banyak anggota DPR 
mengurangi anggaran tdk berguna 
mdh di lihat siapa yg baik siapa yg jahat.",0,2025-09-06T10:33:50Z
@rudypembangkang9990,"Mantap lah, tapi jangan cm omon2 pak. Rakyat akan mendukung.",0,2025-09-06T10:31:05Z
@dikdiksaeful5115,Pa. Prabowo rakyat Indonesia pasti' mendukung bapa untuk memberantas koruptor yang merugikan negara tertinta ini hukuman mati yg layak untuk para koruptor..,3,2025-09-06T10:26:13Z
@padnawitawan3363,Ayo Pak Presiden Prabowo Subianto berantas Koruptor². Semoga senantiasa dalam perlindungan Allah S.W.T  Aamiin Y.R.A...,0,2025-09-06T10:19:18Z
@Nusilasari,Dia Big Bos.....kena semua,0,2025-09-06T10:07:04Z
@harianto7039,Lanjutkan jenderal...,0,2025-09-06T10:04:43Z
@rizkikudus2262,Rakyat indonesia.mendukung p prabowo....yg tdk ndukung   hanya para koruptor...,0,2025-09-06T09:55:26Z
@SuryaniSuryani-l2z,Bila TK tertangkap hukum manusia pasti dan pasti tertangkap hukum Allah,0,2025-09-06T09:50:23Z
@LamberMiku,Prabowo 🦶🏻 bukan sah 🦶🏻 sebab 👈🏻 bertentangan dengan Pancasila 👈🏻👇🏻,0,2025-09-06T09:50:05Z
@FariahSamira,Kalau hukum dunia tak mempan hukuman akherat yang tak bisa dihindari semoga Allah mengazabnya.,0,2025-09-06T09:49:27Z
@HamzahdhenoDheno,Ratakan.. mereka.. Pk  kmi rayat ber samamuh.. Tangkap mereka smuah jgn adah yg lolos pk.. Mg.. Bpk.. Presiden.. Kita.. Alloh lindungi.. Dn.. Kmi  sbagai Rayat  sllu  bersyama bpk.. Dn sllu  ber do. A... Agar  dlm lindunga alloh aminn 🤲🤲🤲👳‍♀👳‍♀👳‍♀🇮🇩🇮🇩🤲🤲🇮🇩💪💪,0,2025-09-06T09:49:19Z
@asiohardiyanto6435,Hukum mati az anak nya Rizal yg ada di penjara,0,2025-09-06T09:43:10Z
@wong9629,Rakyat bersama Prabowo mendukung pemberantasan Mafia Migas dan Mafia Anggaran. Hidup Rakyat...,16,2025-09-06T09:25:08Z
@rosmatambunan3501,Ada jalan cara Tuhan menangkap rij .halid pada waktu Tuhan.,0,2025-09-06T09:12:34Z
@supardjisupardji8215,Di dukung rakyat mosok jiper.. takut..kordinir rakyat intrucksikan rakyat langang gerak.manakal.untuk.kebaikan negara dan kalo memang genting..,0,2025-09-06T09:06:50Z
@eedsusanto-bv1cl,Flashdisk Putih membuka tabir Kemenangan 25+8 Tangkap semua jaringan Mafia Minyak yg menyebabkaan sering terjadi kelangkaan pasokan BBM,0,2025-09-06T09:01:53Z
@JarotRadex,Lenyapkan kan para koruptor...,0,2025-09-06T08:58:55Z
@Noobiz6,Klo p presiden ngak berani. Biar rakyak aja yg hukum mati reza. Klo masih suka makan nasi. Gak ada orang yg d sentuh.biar rakyak yghukum mati.,0,2025-09-06T08:58:39Z
@SupangatPamungkas,MAMPUKAH PEMERINTAHAN PRABOWO MENANGKAP RIZA CHALID ???,0,2025-09-06T08:46:46Z
@TatangSyefadin-il5zq,Aaah susah2kejakgung nangkap para koruptor pelaku diambil polisi selanjut damai wani Piro deel.lepas,0,2025-09-06T08:46:38Z
@adestmofficial1613,Bubarkan Partai BUKAN bubarkan DPR... (Pilih anggota DPR dari organisasi rakyat Bukan dari Partai)    Partai merupakan salah satu yang merusak sistem... 😮😮😮,2,2025-09-06T08:44:41Z
@hanokmodok4618,"klu bnr berita ini, bs bahaya,, mgkn hadapi hukuman mati menanti",0,2025-09-06T08:36:30Z
@SitiMunaroh-c5y,"Usut terus oramg oramg serakah ini,,  rakyat hrs bersatu demi kemajuan bangsa ini",0,2025-09-06T08:29:45Z
@isdawati-m8k,Tdk ada kuatnya...kalau sdh langsung berhadapan dg rakyat...kejahatannya sdh dirasakan oleh mayiritas bangsa...uang haram dikuasai nya ribuan triliyun di buat ngendap tdk berputar...hingga membuat kondisi nasional tdk stabil...melarat dan sengsara...negara hrs segera mengambilnya utk diputarkan membangun perekonomian rakyat...,0,2025-09-06T08:29:20Z
@-_-habi8104,Ternyata orang imigran Yaman yg kabur,0,2025-09-06T08:27:42Z
@SuciRamadani-j5i,pak prabowo jangan mundur utk brantas loropsi .rakyat pasti bersama mu .allahhuakbar,0,2025-09-06T08:27:08Z
@DaslizarDaslizar-yi2lm,"Kalau pmerintah berusaha mesti boleh d cari ,dia RAJA KORUPTOR ANAK2 ASUHANNYA MEST ADA D DPR MPR BUMN REZA KHALID JANGAN BIARKAN BERLELUASA  280 juta RAKYAT NKRI , KALAU REZAKHALID INI DTANGKAP DHUKUM ASETNYA MESTI D RAMPAS ,ANAK DIDIKNYA KUNCU2 NYA D DPR MPD BUMN DLL PASTI AKAN MENYEMBAH PADA PEMERINTAH RAKYATPUN AKAN RASA PUAS HATI  HAYO PK PREA BOWO MAJU TERUS CARI2 J ANGAN R AGU DN PTUS ASA GUNAKAN JARINGAN INTERNSAIONAL  INSYA ALLAH ALLAH MENIMPASKAN KERJA2 SYAITHAN INI MERDEKA,",0,2025-09-06T08:21:33Z
@omisahid8646,"Presiden ke 8 ,bulan ke 8 , dan kebeteluan pengesahan dpr yang bisa jadi sarang masuk nya permainan mafia",0,2025-09-06T08:09:31Z
@SeanNonton,"Allah memberikan kekuatan kesehatan , dlm berantas mafia di indonesia❤",59,2025-09-06T08:07:47Z
@sururisururi6666,Riza Chalid,1,2025-09-06T07:52:24Z
@subianto9897,"Jgn percaya dgn Hendri Priyono, di Indonesia banyak yang ingin kuasa kusus nya orang yang punya duit",0,2025-09-06T07:47:59Z
@zabarnusmelbon,"Rakyat Indonesia 
Semua kecewa bila ini tak tuntas..",0,2025-09-06T07:47:14Z
@Hermawan-m6f,"JANGAN CUMA OMON OMON SAJA, TANGKAP RIZA CHALID , JANGAN YG DI TANGKAPI TIKUS TIKUS KECIL😂😢😮😅😊",1,2025-09-06T07:42:30Z
@fazliafi741,"Gimana dngn membantaan di Aceh,,",0,2025-09-06T07:41:01Z
@Pii-lw9gu,Yang betul lah wo jangan cuma ngomong aja wo sikat aja terus buktikan terus kalau memang macan asia,0,2025-09-06T07:40:29Z
@kms-gu7bl,Berantas Mafia² yg sdh ndk asing lagi... Rakyat mendukung mu pak prabowo,0,2025-09-06T07:33:22Z
@kms-gu7bl,"Sepintar apa pun, kalau melakukan kejahatan, suatu saat tetap akan jatuh juga.... 

Save pak prabowo",0,2025-09-06T07:31:37Z
@kurniawan9249,"Bukan tdk berani menyentuh Riza khalit, tapi pejabat yg dulu ikut menikmati hasil korupsinya",0,2025-09-06T07:27:17Z
@ibusay961,Ya tinggal pak presiden nya saja  yang PR nya belum di selesai kan seharusnya se cepat nya PR nya di selesaikan dulu,0,2025-09-06T07:22:36Z
@iketutmahajaya7708,JANJI MANIS YANG TAK PERNAH DITEPATI OLEH PENGUASA😂😂😂,0,2025-09-06T07:18:28Z
@BowoPrastowoPrastowo,"Mantap presiden BPK Prabowo Subianto. Salah satunya orang yang berani nangkap para mafia -mafia Koruptor terbesar Baru BPK Prabowo Subianto. Itu atas dasar Data dan FAKTA "" ❤❤❤❤❤❤❤",0,2025-09-06T07:11:10Z
@Alpulkar,Saatnya klan baalawi yahudi dan koruptor di TUMPAS di NKRI,1,2025-09-06T07:04:29Z
@gggaming-tn6ei,"Keluarga Cendana ..bnyk sekali menghidupi..turunan"" yaman..yg skrg msh berjaya..di bumi indonesia",0,2025-09-06T07:00:17Z
@adiwarnaaurum,pertamina harus mandiri jangan pakai jasa makelar lagi,0,2025-09-06T06:58:41Z
@HerMawan-n7b,"Ayo berantas korupsi.
rakyat indonesia bersatu",25,2025-09-06T06:56:38Z
@gggaming-tn6ei,Reza chalid...turunan yaman..memang mo merampok harta indonesia...tangkap Pak..,0,2025-09-06T06:55:28Z
@SheikhamahraSheikha,Presiden kerjanya omon aja,0,2025-09-06T06:43:17Z
@priaotw7320,Mari Kita semua mendukung semua Youtuber untuk mengekspos para mafia dan koruptor yg hidup mewah diatas penderitaan rakyat Indonesia ❤❤❤❤,111,2025-09-06T06:40:37Z
@hartoedisuseno6472,Indonesia di jajah habib baalwi yaman,0,2025-09-06T06:34:09Z
@daryberkah,Demonttsi d tinggngii perusuh d provoksi dalang .. Mjdi perush mancing aparat ahirnya jd korban.. Dalang tertawa sdh mngadu domba rakyt dg aparat.. Ya Allah y jabbar ya mutakabir ya Qohar.. Lindungi nkRi.. Aamiin aamiin aamiin,2,2025-09-06T06:32:24Z
@zhahirasofia8873,Bersatulah Indonesia Kami untuk Presiden prabowo Bersatu untuk Negeri indonesia,0,2025-09-06T06:26:15Z
@bintangjati2833,"Alkatiri jga otak politik dulu di Dili di Indonesia jga mau kayak demikian, orang keturunan sulit di percaya klu gayanya demikian",0,2025-09-06T06:22:06Z
@pujiastri9856,Prett,0,2025-09-06T06:11:38Z
@AbdulBasyid-y2r,Ingat mbh woo sumpahmu dicatat seiisi bumi dn langit loh,0,2025-09-06T05:54:30Z
@syaifulBahri-up5hr,Apa iya satu bangsa indonesia kalah sama satu orang yg nama nya Riza ..hanya karna dia punya gelar mafia migas ...jangan lupa Riza hidup di indonesia .kalau gak patuh i hukum yg ada gak ada salah nya ........,0,2025-09-06T05:50:32Z
@VivoTapin-f2f,"Rakyat mndukung pa Prabowo,,untuk mmbrantas koruptor,miskinkan koruptor hkm mati",0,2025-09-06T05:49:48Z
@WahyoSeno,Semoga Allah SWT melindungi presiden RI bapak Prabowo Subianto karena dia orang baik  ingatlah rakyat Indonesia tidak mungkin presiden RI bapak Prabowo Subianto melanggar sumpahnya karena Dia ingat doa' ustadz Adi Hidayat.......dan beliau selalu ingat ucapan ustadzah Adi Hidayat tidak mungkin beliau bapak presiden RI bapak Prabowo Subianto berbuat begitu karena ada orang yang ingin menjatuhkan pemerintahan negara Indonesia kepemimpinan BPK RI presiden Prabowo Subianto jalan terbaik ganti para penjabat negara evakuasi dan pilih penjabat yang jujur tulus dan ucapkanlah demi Allah  SWT atas nama Al-Qur'an mewakili rakyat Indonesia saya akan bekerja dengan semampu saya demi rakyat Indonesia yang amanah dan sejahtera dan terapkan hukum seperti di China pasti 2030 bagi yang mencalonkan diri sebagai penjabat pasti mikir 2 kali kalau yang tidak jujur pasti tidak berani dan klau yang jujur pasti berani karena demi menyelamatkan bangsa Indonesia dan mafia pajak koruptor harus dengan cara ini pasti semua penjabat tidak berani korupsi negara seandainya ada yang berani sudah tahu resiko yang akan di terima yaitu k1 keluarga di miskinkan aset pribadi baik' harta di cabut oleh negara Indonesia dan yang bersangkutan sudah tahu hukumannya apa ini baru aman dari mafia koruptor dan mafia pajak biar penjabat hati 2 dalam menjalankan tugas negara....!,0,2025-09-06T05:48:12Z
@AbdusAbdus,Siap rakyat dukung presiden,0,2025-09-06T05:38:01Z
@adeidris-n7x,"Jangan cuma janji"" krja aja yg bener buat rakyat, janji udah basi di denger males kami denger janji"" janji itu manis kya gula, tp selalu meninggalkan pentakit",0,2025-09-06T05:37:29Z
@YayatAhdiyat-h9p2b,Maju pak.prabowo berantas mereka..ksmi dukung selalu.,0,2025-09-06T05:35:38Z
@Abcd-bx9ju,Siapa yg bisa mngkap nya..dia + kaya....kong x ing kong,0,2025-09-06T05:35:16Z
@hendriandoyo9105,"Ganti dulu kapolri pak........,",0,2025-09-06T05:15:53Z
@yudhialexandria8127,Dia itu orang turunan yaman ya? Baalwi kah?,0,2025-09-06T05:05:34Z
@andiksahudi160,Apa bisa polisi nangkep rizacalit...apalagi kapolrinya SIGIT...😅😅😅 Brraninya ke masyarakat kecil..waktunya di pecat sigit itu,0,2025-09-06T05:01:00Z
@andiksahudi160,"Kalau pencarian DPO di serahkan POLISI apalagi riza chalit...TIDAK AKAN PERNAH SELESAI...KARENA POLISI DI KASIH UANG GAK JADI DI TANGKAP...GHARUSNYA SERAHKAN KE KOPASUS..TIM KHUSUS,.JADI PERBURUAN PAKEK STRATEGI PERANG..TEMUKAN HIDUP/MATI...baru yakin pasti ketangkep",0,2025-09-06T04:57:49Z
@SarfaniAidah,Mantap prabawo,0,2025-09-06T04:57:13Z
@mbahsuwito4028,Ini cuman sandiwara yang panggungnya jagat raya.,0,2025-09-06T04:39:24Z
@radiushadariah9010,lebih powerful Silvester mstutina,0,2025-09-06T04:39:08Z
@SohariHari-t7n,Sehat selalu pak presiden..,0,2025-09-06T04:39:05Z
@AlcheEllyonara,Ya sekuat duit lah,0,2025-09-06T04:38:57Z
@mujib5263,Kalau kejaksaan gak berani menangkap biar rakyat yang mengadili,0,2025-09-06T04:26:47Z
@aryasungkana,"Sekuat apapun yang namanya penjahat harus di tindak tegas kita tidak sendiri , di bumi ini masih banyak orang tegas dan jujur kalau tidak ada awali dari kita menjadi orang tegas dan jujur !
bp presiden yang terhormat saat kini bangkit dan bertindak rakyat bersatu demi NKRI yang adil dan makmur !",0,2025-09-06T04:26:25Z
@specs2328,Habib dobolbalawi tarim yaman😂😂😂 gak heran😅😅😅,0,2025-09-06T04:23:01Z
@aas2632,Masha Allah maju trus pantang mundur bapak persiden pak prabowo semoga selalu dalam lindungan Allah SWT  Aamiin,5,2025-09-06T04:17:25Z
@edisugiarto7034,CHALID CHALID LU MAU HANCURKAN INDONESIAA...KAU PENJAHAAT KAU...BERKELAS KAKAP,0,2025-09-06T03:56:10Z
@HeriHamdian,Dpr walow gak bisa di bubarkan jgn harap dpr bisa kerja dgn baik udah tidak ada harapan lagi untuk rakyat ....para pejabat dan pengusaha yg korup jgn harap tenang hidup di indonesia pasti hancur lebur....polisi lembek ky krupuk kn air kencing onta.....,0,2025-09-06T03:49:49Z
@Sanato99Sanato99-yq8vf,Polisi Bukan nga mampu nangkap mafia migas.tapi buat  pundo pundi para polisi.,0,2025-09-06T03:41:10Z
@sidiqcaam,"seluruh rakyat indonesia bersatu menghukum merampas aset riza chalit,serbu semua rumah riza chalit💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪",0,2025-09-06T03:23:13Z
